config_index,config_label,tune_return,holdout_return,tune_trades,tune_exposure,holdout_trades,holdout_exposure
186,st10x4_rsi14>50_adx7>20,0.07038310898515543,0.7136339518326382,34,0.5163213170593245,20,0.5802597402597403
187,st10x4_rsi14>50_adx7>30,0.1917695204847405,0.5867573553517269,32,0.49247800170309397,20,0.5625974025974027
188,st10x4_rsi14>50_adx14>20,0.07607508156963338,0.8612457116143835,29,0.4252057905194437,15,0.452987012987013
189,st10x4_rsi14>50_adx14>30,0.34669211339277695,0.8696991920634285,12,0.15100766392279308,7,0.27220779220779223
190,st10x4_rsi14>60_adxnone,0.1466943707590409,0.6665492497591317,33,0.5035481124042009,20,0.5787012987012987
191,st10x4_rsi14>60_adx7>20,0.13163261265948356,0.6665492497591317,33,0.5032642634118649,20,0.5787012987012987
192,st10x4_rsi14>60_adx7>30,0.1773139685575793,0.5690803689968635,32,0.4919103037184218,20,0.5615584415584416
193,st10x4_rsi14>60_adx14>20,0.03363420329941902,0.8075061350361485,29,0.42293499858075506,15,0.44987012987012986
194,st10x4_rsi14>60_adx14>30,0.34669211339277695,0.8696991920634285,12,0.15100766392279308,7,0.27220779220779223
195,st10x4_rsi28>40_adxnone,0.028268741732343727,0.7136339518326382,34,0.518592108998013,20,0.5802597402597403
196,st10x4_rsi28>40_adx7>20,0.10979461115414724,0.7136339518326382,34,0.5171728640363327,20,0.5802597402597403
197,st10x4_rsi28>40_adx7>30,0.1368735645311554,0.5867573553517269,34,0.49389724666477436,20,0.5625974025974027
198,st10x4_rsi28>40_adx14>20,0.05036295469569052,0.8612457116143835,30,0.42548963951177976,15,0.452987012987013
199,st10x4_rsi28>40_adx14>30,0.34669211339277695,0.8696991920634285,12,0.15100766392279308,7,0.27220779220779223
200,st10x4_rsi28>50_adxnone,0.028268741732343727,0.674987523181231,34,0.518592108998013,20,0.5792207792207792
201,st10x4_rsi28>50_adx7>20,0.07038310898515543,0.674987523181231,34,0.5163213170593245,20,0.5792207792207792
202,st10x4_rsi28>50_adx7>30,0.1917695204847405,0.5867573553517269,32,0.49247800170309397,20,0.5625974025974027
203,st10x4_rsi28>50_adx14>20,0.07607508156963338,0.8192702946825912,29,0.4252057905194437,15,0.45194805194805193
204,st10x4_rsi28>50_adx14>30,0.34669211339277695,0.8696991920634285,12,0.15100766392279308,7,0.27220779220779223
205,st10x4_rsi28>60_adxnone,-0.07624223874529035,0.3149948170005439,25,0.31904626738575076,14,0.4135064935064935
206,st10x4_rsi28>60_adx7>20,-0.0807545088403977,0.3149948170005439,25,0.3187624183934147,14,0.4135064935064935
207,st10x4_rsi28>60_adx7>30,-0.11188585722613187,0.5134483673343244,25,0.2963383479988646,13,0.4036363636363636
208,st10x4_rsi28>60_adx14>20,-0.11297951507702697,0.6045941010234026,24,0.2835651433437411,12,0.39116883116883117
209,st10x4_rsi28>60_adx14>30,0.2684288607312777,0.8520783645763093,12,0.14731762702242407,7,0.2716883116883117
210,st14x2_rsinone_adxnone,0.3476411213828623,0.38458583950086966,87,0.5818904342889583,59,0.5516883116883117
211,st14x2_rsinone_adx7>20,0.21728887759808768,0.3014046245634088,87,0.5745103604882202,59,0.5293506493506493
212,st14x2_rsinone_adx7>30,0.09212616761823211,0.09147499811918158,67,0.4294635254044848,42,0.38233766233766237
213,st14x2_rsinone_adx14>20,0.047731353778884156,0.014888025212906886,66,0.4036332671019018,41,0.3693506493506494
214,st14x2_rsinone_adx14>30,0.2704958168126719,0.4214953446804306,24,0.19358501277320467,15,0.18857142857142858
215,st14x2_rsi14>40_adxnone,0.3476411213828623,0.7928659199098864,87,0.5818904342889583,58,0.5496103896103897
216,st14x2_rsi14>40_adx7>20,0.21728887759808768,0.6851566243332161,87,0.5745103604882202,58,0.5272727272727272
217,st14x2_rsi14>40_adx7>30,0.09212616761823211,0.41332394910742143,67,0.4294635254044848,41,0.38025974025974024
218,st14x2_rsi14>40_adx14>20,0.047731353778884156,0.3141533742572422,66,0.4036332671019018,40,0.36727272727272725
219,st14x2_rsi14>40_adx14>30,0.2704958168126719,0.8406591242525152,24,0.19358501277320467,14,0.1864935064935065
220,st14x2_rsi14>50_adxnone,0.2510179040846241,0.6441562422775047,87,0.5535055350553506,56,0.5111688311688312
221,st14x2_rsi14>50_adx7>20,0.21527985342636446,0.36386447384392384,85,0.5421515753619075,56,0.478961038961039
222,st14x2_rsi14>50_adx7>30,0.013651611736011704,0.07020507420626454,64,0.378654555776327,40,0.3464935064935065
223,st14x2_rsi14>50_adx14>20,-0.16082968379840112,0.0328628067503125,66,0.3746806698836219,39,0.332987012987013
224,st14x2_rsi14>50_adx14>30,0.33021112440968126,0.457584526812133,19,0.13426057337496453,12,0.14077922077922078
225,st14x2_rsi14>60_adxnone,0.24636641120051328,0.3383514406975461,62,0.39284700539313083,42,0.37714285714285717
226,st14x2_rsi14>60_adx7>20,0.25734515223112253,0.2662923704850948,61,0.38830542151575365,42,0.3657142857142857
227,st14x2_rsi14>60_adx7>30,0.15329400814458194,0.12770007990660903,51,0.3130854385466932,36,0.3080519480519481
228,st14x2_rsi14>60_adx14>20,-0.25354170761475137,0.018116394463116192,49,0.2591541300028385,33,0.27636363636363637
229,st14x2_rsi14>60_adx14>30,0.5988946031009033,0.35443425856525357,13,0.10672722111836502,11,0.11792207792207793
230,st14x2_rsi28>40_adxnone,0.3476411213828623,0.6059673998802124,87,0.5818904342889583,58,0.5470129870129871
